what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397620506681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1397620509744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1397620515809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1397620521879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397620529714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397620534983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397620537907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397620657188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1397620667789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1397620669900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397620670207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397620681386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397620693852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397620747805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397620750958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397620767202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397620829758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397620836356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397620868250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397620880686
executed,command,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.actions.togglecomment",1397620898579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397620899283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397620911293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397620923446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621039866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621044519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621045649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621158095
executed,command,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.actions.uncomment",1397621170669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397621176498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621198322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621334436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397621352913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621367413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621373058
executed,command,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.actions.togglecomment",1397621390060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397621391345
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1397621396159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1397621398849
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1397621410227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1397621412943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397621413273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621414805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621514986
executed,command,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.actions.uncomment",1397621527214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397621528372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397621551783
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1397621553814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397621556513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621561820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621578381
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1397621580229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621665402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621667760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621668155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621679135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621735817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621815098
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1397621854182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397621856037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397621856500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1397621857659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397621858611
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1397621859891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1397621861945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397621862236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397621953049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397622012805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397622168492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397622529449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1397622554208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1397622561646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1397622563750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397622564838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397622579880
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1397622583470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397622588236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397622598986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397622599490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397622666021
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1397622669463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622722670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622722891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622723154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622723394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622723606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622723823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622724049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622724352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622724548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622724781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622725041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622725311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622725555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622725837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622726086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622726354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1397622726638
