what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1403345272370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1403345278286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403345278742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345279476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345289137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1403345299881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1403345302060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403345302540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345305232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345512661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403345541759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403345551423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345555102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345561104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345563338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345569426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403345587653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345588223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345657803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403345663852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403345684600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403345688395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345689369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345708683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403345720435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345742349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345783040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1403345891739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1403345899307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403345900756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403345983839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346002874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403346009431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346009925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346075475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1403346077097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403346079056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403346115132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346129494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346148803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1403346254808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1403346270335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1403346272290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1403346274391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1403346276740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403346278115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346279451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346295922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403346327053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1403346339792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1403346341593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403346343185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346343807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346362416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1403346490697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1403346493285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1403346495590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1403346498072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403346499082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346499613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346545179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403346556206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1403346573408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1403346583013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403346588040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346588524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346610381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1403346634044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1403346634331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1403346635007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1403346636313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1403346650030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1403346652600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403346652849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346653513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346674509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1403346687804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1403346690532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403346691367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346692536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346708893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346713471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403346725482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1403346755460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1403346758027
