what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385531384412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385531386087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385531386257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385531386422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385531386597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385531386779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385531386961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385531387150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385531387391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385531387730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385531391113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385531392299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385531394449
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1385531401578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385531404539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385531405094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385531405984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385531487715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385531488305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385531510358
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1385531528839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385531533436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385531533906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385531542009
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1385531544565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385531547013
